Center,Throttle,Steering,Brake,Gear
100014908.0,0.5,-1.3e-05,0.0,1.0
100014909.0,0.5,-1.9e-05,0.0,1.0
100014910.0,0.5,-1.5e-05,0.0,1.0
100014912.0,0.5,4e-06,0.0,1.0
100014913.0,0.5,-2.8e-05,0.0,1.0
100014914.0,0.5,-4.8e-05,0.0,1.0
100014915.0,0.5,-4.8e-05,0.0,1.0
100014916.0,0.5,3.8e-05,0.0,1.0
100014917.0,0.5,-4.1e-05,0.0,1.0
100014918.0,0.5,0.000107,0.0,1.0
100014919.0,0.5,-3.7e-05,0.0,1.0
100014920.0,0.5,-5.2e-05,0.0,1.0
100014921.0,1.0,0.000119,0.0,1.0
100014922.0,1.0,2.6e-05,0.0,1.0
100014923.0,0.5,6e-05,0.0,1.0
100014925.0,0.5,6e-06,0.0,1.0
100014926.0,0.5,6e-06,0.0,1.0
100014928.0,0.5,-7.4e-05,0.0,1.0
100014929.0,0.5,5.8e-05,0.0,1.0
100014930.0,0.5,5.7e-05,0.0,1.0
100014931.0,0.5,-7.5e-05,0.0,1.0
100014932.0,0.5,-7.5e-05,0.0,1.0
100014933.0,0.5,-0.000112,0.0,1.0
100014934.0,0.5,7.3e-05,0.0,1.0
100014935.0,1.0,4.9e-05,0.0,1.0
100014936.0,1.0,1.5e-05,0.0,1.0
100014937.0,1.0,1.5e-05,0.0,1.0
100014938.0,0.5,-7.7e-05,0.0,1.0
100014939.0,0.5,-5.2e-05,0.0,1.0
100014940.0,0.5,-5.2e-05,0.0,1.0
100014941.0,0.5,-4.5e-05,0.0,1.0
100014942.0,0.5,-4.6e-05,0.0,1.0
100014943.0,0.5,-7.6e-05,0.0,1.0
100014945.0,0.5,4.1e-05,0.0,1.0
100014945.0,0.5,4.1e-05,0.0,1.0
100014946.0,0.5,2.6e-05,0.0,1.0
100014947.0,0.5,2.7e-05,0.0,1.0
100014948.0,0.5,4e-06,0.0,1.0
100014949.0,0.5,4e-06,0.0,1.0
100014950.0,0.5,5e-06,0.0,1.0
100014951.0,0.5,-9e-06,0.0,1.0
100014952.0,0.5,5.3e-05,0.0,1.0
100014953.0,1.0,-4.3e-05,0.0,1.0
100014954.0,1.0,-7.4e-05,0.0,1.0
100014955.0,1.0,-7.4e-05,0.0,1.0
100014956.0,0.5,-4.8e-05,0.0,1.0
100014957.0,0.5,-4e-05,0.0,1.0
100014959.0,0.5,-1.9e-05,0.0,1.0
100014960.0,0.5,-9e-06,0.0,1.0
100014961.0,0.5,-1.6e-05,0.0,1.0
100014962.0,0.5,3e-06,0.0,1.0
100014963.0,0.5,1.5e-05,0.0,1.0
100014964.0,0.5,1.5e-05,0.0,1.0
100014965.0,0.5,7.8e-05,0.0,1.0
100014966.0,0.5,-8.9e-05,0.0,1.0
100014967.0,0.5,-8.9e-05,0.0,1.0
100014968.0,0.5,-3.4e-05,0.0,1.0
100014969.0,0.5,3.3e-05,0.0,1.0
100014970.0,0.5,1e-05,0.0,1.0
100014971.0,0.5,9e-06,0.0,1.0
100014972.0,0.5,-1.7e-05,0.0,1.0
100014973.0,0.5,-0.000123,0.0,1.0
100014975.0,0.5,-1.6e-05,0.0,1.0
100014976.0,1.0,-5.1e-05,0.0,1.0
100014977.0,1.0,-5.1e-05,0.0,1.0
100014979.0,0.5,-3.4e-05,0.0,1.0
100014981.0,0.5,-3.7e-05,0.0,1.0
100014982.0,0.5,-1.4e-05,0.0,1.0
100014984.0,0.5,2.4e-05,0.0,1.0
100014985.0,0.5,3.4e-05,0.0,1.0
100014986.0,0.5,3.4e-05,0.0,1.0
100014987.0,0.5,3.4e-05,0.0,1.0
100014989.0,0.5,3.4e-05,0.0,1.0
100014988.0,0.5,-3.4e-05,0.0,1.0
100014990.0,0.5,-3.4e-05,0.0,1.0
100014991.0,0.5,-6.2e-05,0.0,1.0
100014992.0,0.5,-4.4e-05,0.0,1.0
100014993.0,1.0,3.6e-05,0.0,1.0
100014994.0,1.0,3.3e-05,0.0,1.0
100014995.0,0.5,-3e-05,0.0,1.0
100014996.0,0.5,-5e-05,0.0,1.0
100014998.0,0.5,-4.5e-05,0.0,1.0
100014999.0,0.5,-4.5e-05,0.0,1.0
100015000.0,0.5,-3.4e-05,0.0,1.0
100015001.0,0.5,1.5e-05,0.0,1.0
100015002.0,0.5,5.9e-05,0.0,1.0
100015003.0,0.5,3.6e-05,0.0,1.0
100015004.0,0.5,-7.1e-05,0.0,1.0
100015005.0,0.5,-6.9e-05,0.0,1.0
100015006.0,0.5,-7.8e-05,0.0,1.0
100015007.0,0.5,-7.8e-05,0.0,1.0
100015008.0,0.5,-3.4e-05,0.0,1.0
100015009.0,1.0,5e-05,0.0,1.0
100015011.0,1.0,5e-05,0.0,1.0
100015012.0,1.0,-5.7e-05,0.0,1.0
100015014.0,0.5,-9.3e-05,0.0,1.0
100015015.0,0.5,-7.7e-05,0.0,1.0
100015016.0,0.5,-5.7e-05,0.0,1.0
100015017.0,0.5,-5.3e-05,0.0,1.0
100015018.0,0.5,-5.1e-05,0.0,1.0
100015019.0,0.5,-1.7e-05,0.0,1.0
100015020.0,0.5,-1e-06,0.0,1.0
100015021.0,0.5,-5e-06,0.0,1.0
100015022.0,0.5,-9e-06,0.0,1.0
100015023.0,0.5,-9e-06,0.0,1.0
100015024.0,0.5,-1.1e-05,0.0,1.0
100015025.0,0.5,-1.1e-05,0.0,1.0
100015026.0,0.5,-2.9e-05,0.0,1.0
100015027.0,0.5,-3.8e-05,0.0,1.0
100015029.0,0.5,-2.6e-05,0.0,1.0
100015029.0,0.5,-2.6e-05,0.0,1.0
100015030.0,0.5,7.5e-05,0.0,1.0
100015031.0,0.5,7.5e-05,0.0,1.0
100015032.0,0.5,-0.000139,0.0,1.0
100015033.0,0.5,-0.000139,0.0,1.0
100015034.0,0.5,-0.000135,0.0,1.0
100015035.0,1.0,-0.00011,0.0,1.0
100015036.0,1.0,-5e-05,0.0,1.0
100015037.0,1.0,2.7e-05,0.0,1.0
100015038.0,0.5,-2.2e-05,0.0,1.0
100015039.0,0.5,-2.2e-05,0.0,1.0
100015040.0,0.5,-2.2e-05,0.0,1.0
100015041.0,0.5,-2.7e-05,0.0,1.0
100015042.0,0.5,-2.8e-05,0.0,1.0
100015043.0,0.5,-1.6e-05,0.0,1.0
100015044.0,0.5,-1.8e-05,0.0,1.0
100015045.0,0.5,-0.000215,0.0,1.0
100015046.0,0.5,-0.000221,0.0,1.0
100015047.0,0.5,-0.000228,0.0,1.0
100015048.0,0.5,-8.4e-05,0.0,1.0
100015049.0,0.5,-0.007101,0.0,1.0
100015050.0,0.5,-0.007196,0.0,1.0
100015051.0,0.5,-0.00627,0.0,1.0
100015052.0,0.5,-0.016533,0.0,1.0
100015054.0,0.5,-0.015011,0.0,1.0
100015055.0,0.5,-0.013737,0.0,1.0
100015056.0,0.5,-0.011446,0.0,1.0
100015057.0,1.0,-0.009541,0.0,1.0
100015058.0,1.0,-0.023065,0.0,1.0
100015059.0,0.5,-0.020775,0.0,1.0
100015060.0,0.5,-0.018211,0.0,1.0
100015061.0,0.5,-0.016071,0.0,1.0
100015063.0,0.5,-0.029173,0.0,1.0
100015064.0,0.5,-0.025789,0.0,1.0
100015065.0,0.5,-0.021213,0.0,1.0
100015066.0,0.5,-0.018447,0.0,1.0
100015067.0,0.5,-0.031451,0.0,1.0
100015068.0,0.5,-0.025245,0.0,1.0
100015070.0,0.5,-0.022058,0.0,1.0
100015071.0,0.5,-0.033698,0.0,1.0
100015072.0,0.5,-0.029549,0.0,1.0
100015074.0,0.5,-0.021022,0.0,1.0
100015077.0,0.5,-0.030314,0.0,1.0
100015077.0,0.5,-0.030314,0.0,1.0
100015078.0,0.5,-0.0234,0.0,1.0
100015079.0,1.0,-0.019508,0.0,1.0
100015080.0,1.0,-0.033084,0.0,1.0
100015081.0,1.0,-0.033084,0.0,1.0
100015082.0,0.5,-0.029398,0.0,1.0
100015083.0,0.5,-0.021277,0.0,1.0
100015084.0,0.5,-0.033229,0.0,1.0
100015085.0,0.5,-0.033229,0.0,1.0
100015086.0,0.5,-0.027076,0.0,1.0
100015087.0,0.5,-0.027076,0.0,1.0
100015088.0,0.5,-0.019701,0.0,1.0
100015089.0,0.5,-0.019701,0.0,1.0
100015091.0,0.5,-0.029956,0.0,1.0
100015091.0,0.5,-0.029956,0.0,1.0
100015092.0,0.5,-0.025176,0.0,1.0
100015093.0,1.0,-0.034342,0.0,1.0
100015094.0,0.5,-0.031918,0.0,1.0
100015095.0,0.5,-0.024641,0.0,1.0
100015096.0,0.5,-0.024641,0.0,1.0
100015097.0,0.5,-0.021899,0.0,1.0
100015098.0,0.5,-0.034098,0.0,1.0
100015099.0,0.5,-0.027804,0.0,1.0
100015101.0,0.5,-0.023578,0.0,1.0
100015102.0,0.5,-0.035197,0.0,1.0
100015103.0,0.5,-0.030897,0.0,1.0
100015104.0,1.0,-0.027857,0.0,1.0
100015105.0,1.0,-0.023298,0.0,1.0
100015106.0,0.5,-0.029507,0.0,1.0
100015108.0,0.5,-0.029507,0.0,1.0
100015109.0,0.5,-0.024205,0.0,1.0
100015110.0,0.5,-0.024205,0.0,1.0
100015111.0,0.5,-0.020176,0.0,1.0
100015112.0,0.5,-0.020877,0.0,1.0
100015115.0,0.5,-0.020877,0.0,1.0
100015117.0,0.5,-0.029236,0.0,1.0
100015116.0,0.5,-0.024519,0.0,1.0
100015118.0,0.5,-0.021048,0.0,1.0
100015119.0,0.5,-0.021048,0.0,1.0
100015120.0,0.5,-0.025088,0.0,1.0
100015122.0,0.5,-0.018988,0.0,1.0
100015124.0,0.5,-0.018988,0.0,1.0
100015125.0,0.5,-0.029595,0.0,1.0
100015126.0,0.5,-0.029595,0.0,1.0
100015127.0,1.0,-0.025281,0.0,1.0
100015128.0,1.0,-0.034829,0.0,1.0
100015129.0,0.5,-0.028812,0.0,1.0
100015130.0,0.5,-0.028812,0.0,1.0
100015132.0,0.5,-0.028812,0.0,1.0
100015133.0,0.5,-0.033617,0.0,1.0
100015134.0,0.5,-0.029272,0.0,1.0
100015135.0,0.5,-0.02546,0.0,1.0
100015137.0,0.5,-0.0316,0.0,1.0
100015139.0,0.5,-0.02615,0.0,1.0
100015140.0,0.5,-0.021205,0.0,1.0
100015140.0,0.5,-0.021205,0.0,1.0
100015142.0,0.5,-0.033258,0.0,1.0
100015143.0,0.5,-0.026742,0.0,1.0
100015144.0,0.5,-0.022795,0.0,1.0
100015146.0,0.5,-0.035375,0.0,1.0
100015147.0,0.5,-0.035375,0.0,1.0
100015148.0,0.5,-0.03207,0.0,1.0
100015149.0,0.5,-0.026822,0.0,1.0
100015150.0,0.5,-0.022178,0.0,1.0
100015151.0,0.5,-0.043129,0.0,1.0
100015152.0,1.0,-0.037371,0.0,1.0
100015153.0,1.0,-0.037371,0.0,1.0
100015154.0,0.5,-0.025978,0.0,1.0
100015155.0,0.5,-0.025978,0.0,1.0
100015156.0,0.5,-0.054305,0.0,1.0
100015158.0,0.5,-0.037932,0.0,1.0
100015157.0,0.5,-0.037932,0.0,1.0
100015159.0,0.5,-0.033497,0.0,1.0
100015159.0,0.5,-0.033497,0.0,1.0
100015161.0,0.5,-0.063634,0.0,1.0
100015162.0,0.5,-0.043602,0.0,1.0
100015163.0,0.5,-0.043602,0.0,1.0
100015166.0,0.5,-0.054954,0.0,1.0
100015167.0,0.5,-0.054954,0.0,1.0
100015168.0,0.5,-0.045693,0.0,1.0
100015169.0,0.5,-0.072661,0.0,1.0
100015170.0,0.5,-0.053461,0.0,1.0
100015172.0,0.5,-0.074632,0.0,1.0
100015173.0,0.5,-0.074632,0.0,1.0
100015174.0,1.0,-0.050813,0.0,1.0
100015175.0,1.0,-0.045587,0.0,1.0
100015176.0,1.0,-0.073763,0.0,1.0
100015178.0,1.0,-0.073763,0.0,1.0
100015179.0,0.5,-0.065712,0.0,1.0
100015180.0,0.5,-0.057291,0.0,1.0
100015181.0,0.5,-0.046986,0.0,1.0
100015182.0,0.5,-0.07331,0.0,1.0
100015183.0,0.5,-0.066663,0.0,1.0
100015184.0,0.5,-0.056291,0.0,1.0
100015185.0,0.5,-0.039614,0.0,1.0
100015186.0,0.5,-0.071392,0.0,1.0
100015187.0,0.5,-0.071392,0.0,1.0
100015188.0,0.5,-0.067176,0.0,1.0
100015189.0,0.5,-0.05961,0.0,1.0
100015190.0,0.5,-0.076385,0.0,1.0
100015192.0,0.5,-0.070288,0.0,1.0
100015193.0,0.5,-0.05073,0.0,1.0
100015194.0,0.5,-0.05073,0.0,1.0
100015195.0,0.5,-0.044796,0.0,1.0
100015196.0,0.5,-0.073582,0.0,1.0
100015197.0,0.5,-0.073582,0.0,1.0
100015198.0,1.0,-0.060334,0.0,1.0
100015201.0,0.5,-0.07054,0.0,1.0
100015203.0,0.5,-0.07054,0.0,1.0
100015204.0,0.5,-0.050981,0.0,1.0
100015205.0,0.5,-0.050981,0.0,1.0
100015206.0,0.5,-0.041758,0.0,1.0
100015207.0,0.5,-0.074159,0.0,1.0
100015208.0,0.5,-0.068453,0.0,1.0
100015209.0,0.5,-0.057477,0.0,1.0
100015211.0,0.5,-0.04743,0.0,1.0
100015211.0,0.5,-0.04743,0.0,1.0
100015212.0,0.5,-0.076495,0.0,1.0
100015213.0,0.5,-0.068429,0.0,1.0
100015214.0,0.5,-0.050692,0.0,1.0
100015215.0,1.0,-0.077185,0.0,1.0
100015216.0,0.5,-0.06185,0.0,1.0
100015217.0,0.5,-0.06185,0.0,1.0
100015218.0,0.5,-0.046164,0.0,1.0
100015219.0,0.5,-0.075611,0.0,1.0
100015220.0,0.5,-0.068728,0.0,1.0
100015221.0,1.0,-0.058014,0.0,1.0
100015223.0,1.0,-0.058014,0.0,1.0
100015224.0,1.0,-0.041987,0.0,1.0
100015225.0,0.5,-0.073399,0.0,1.0
100015226.0,0.5,-0.067725,0.0,1.0
100015227.0,0.5,-0.050409,0.0,1.0
100015228.0,0.5,-0.076969,0.0,1.0
100015230.0,0.5,-0.076969,0.0,1.0
100015231.0,0.5,-0.076969,0.0,1.0
100015232.0,0.5,-0.069574,0.0,1.0
100015233.0,0.5,-0.057382,0.0,1.0
100015235.0,0.5,-0.054166,0.0,1.0
100015236.0,0.5,-0.044422,0.0,1.0
100015237.0,0.5,-0.044422,0.0,1.0
100015239.0,0.5,-0.055967,0.0,1.0
100015240.0,0.5,-0.051675,0.0,1.0
100015241.0,0.5,-0.043437,0.0,1.0
100015242.0,1.0,-0.065613,0.0,1.0
100015244.0,1.0,-0.05735,0.0,1.0
100015245.0,0.5,-0.048006,0.0,1.0
100015246.0,0.5,-0.060199,0.0,1.0
100015247.0,0.5,-0.053672,0.0,1.0
100015248.0,0.5,-0.044429,0.0,1.0
100015250.0,0.5,-0.040306,0.0,1.0
100015251.0,0.5,-0.033945,0.0,1.0
100015252.0,0.5,-0.029502,0.0,1.0
100015253.0,0.5,-0.029502,0.0,1.0
100015254.0,0.5,-0.023934,0.0,1.0
100015255.0,0.5,-0.019953,0.0,1.0
100015256.0,0.5,-0.016709,0.0,1.0
100015257.0,0.5,-0.013792,0.0,1.0
100015258.0,0.5,-0.012582,0.0,1.0
100015259.0,0.5,-0.010687,0.0,1.0
100015260.0,1.0,-0.008952,0.0,1.0
100015261.0,1.0,-0.007399,0.0,1.0
100015262.0,1.0,-0.006465,0.0,1.0
100015263.0,0.5,-0.005297,0.0,1.0
100015265.0,0.5,-0.004362,0.0,1.0
100015266.0,0.5,-0.003612,0.0,1.0
100015267.0,0.5,-0.002298,0.0,1.0
100015268.0,0.5,-0.001818,0.0,1.0
100015269.0,0.5,-0.00148,0.0,1.0
100015270.0,0.5,-0.001155,0.0,1.0
100015271.0,0.5,-0.001042,0.0,1.0
100015272.0,0.5,-0.001042,0.0,1.0
100015273.0,0.5,-0.000672,0.0,1.0
100015274.0,0.5,-0.000525,0.0,1.0
100015275.0,0.5,-0.000525,0.0,1.0
100015276.0,0.5,-0.000217,0.0,1.0
100015277.0,0.5,-0.000205,0.0,1.0
100015279.0,0.5,-0.000214,0.0,1.0
100015278.0,0.5,-0.000214,0.0,1.0
100015280.0,0.5,-0.000384,0.0,1.0
100015281.0,0.5,-0.000307,0.0,1.0
100015282.0,0.5,-0.000307,0.0,1.0
100015283.0,1.0,-0.000207,0.0,1.0
100015284.0,0.5,-0.000116,0.0,1.0
100015285.0,0.5,-9.7e-05,0.0,1.0
100015286.0,0.5,-8e-05,0.0,1.0
100015287.0,0.5,-5.5e-05,0.0,1.0
100015288.0,0.5,-4.2e-05,0.0,1.0
100015289.0,0.5,-3.6e-05,0.0,1.0
100015290.0,0.5,-1.9e-05,0.0,1.0
100015293.0,0.5,-8e-06,0.0,1.0
100015294.0,0.5,-8e-06,0.0,1.0
100015295.0,0.5,5.2e-05,0.0,1.0
100015296.0,0.5,3.1e-05,0.0,1.0
100015298.0,0.5,3.1e-05,0.0,1.0
100015299.0,0.5,0.0,0.0,1.0
100015300.0,0.5,1.1e-05,0.0,1.0
100015301.0,0.5,-0.00018,0.0,1.0
100015302.0,1.0,-0.000179,0.0,1.0
100015303.0,1.0,-0.000157,0.0,1.0
100015304.0,1.0,-0.000157,0.0,1.0
100015305.0,0.5,-2.7e-05,0.0,1.0
100015306.0,0.5,-2.3e-05,0.0,1.0
100015307.0,0.5,-1.6e-05,0.0,1.0
100015309.0,0.0,0.0,0.0,1.0
100015310.0,0.0,0.0,0.0,1.0
100015311.0,0.0,0.0,0.0,1.0
100015312.0,0.0,0.0,0.0,1.0
100015313.0,0.0,0.0,0.0,1.0
100015315.0,0.0,0.0,0.0,1.0
100015316.0,0.0,0.0,0.0,1.0
100015317.0,0.0,0.0,0.0,1.0
100015318.0,0.0,0.0,0.0,1.0
100015319.0,0.0,0.0,0.0,1.0
100015320.0,0.0,0.0,0.0,1.0
100015322.0,0.0,0.0,0.0,1.0
100015321.0,0.0,0.0,0.0,1.0
100015323.0,0.0,0.0,0.0,1.0
100015324.0,0.0,0.0,0.0,1.0
100015325.0,1.0,0.0,0.0,1.0
100015327.0,1.0,0.0,0.0,1.0
100015326.0,1.0,0.0,0.0,1.0
100015329.0,1.0,0.0,0.0,1.0
100015330.0,1.0,0.0,0.0,1.0
100015331.0,1.0,0.0,0.0,1.0
100015332.0,1.0,0.0,0.0,1.0
100015333.0,1.0,0.0,0.0,1.0
100015334.0,1.0,0.0,0.0,1.0
100015335.0,1.0,0.0,0.0,1.0
100015336.0,1.0,0.0,0.0,1.0
100015337.0,1.0,0.0,0.0,1.0
100015338.0,1.0,0.0,0.0,0.0
100015339.0,1.0,0.0,0.0,0.0
100015340.0,1.0,0.0,0.0,0.0
100015342.0,1.0,0.0,0.0,0.0
100015343.0,1.0,0.0,0.0,0.0
100015344.0,1.0,0.0,0.0,0.0
100015345.0,1.0,-0.1,0.0,2.0
100015346.0,1.0,-0.2,0.0,2.0
100015347.0,0.0,0.0,0.0,2.0
100015348.0,0.0,0.0,0.0,2.0
100015349.0,0.0,0.0,0.0,2.0
100015350.0,0.0,0.0,0.0,2.0
100015351.0,0.0,0.0,0.0,2.0
100015352.0,0.0,0.0,0.0,2.0
100015353.0,0.0,0.0,0.0,2.0
100015354.0,0.0,0.0,0.0,2.0
100015355.0,0.0,0.0,0.0,2.0
100015356.0,0.0,0.0,0.0,2.0
100015357.0,0.0,0.1,0.0,2.0
100015358.0,0.0,0.0,0.0,2.0
100015359.0,0.0,0.0,0.0,2.0
100015360.0,0.0,0.0,0.0,2.0
100015362.0,0.0,0.0,0.0,0.0
100015363.0,0.0,0.0,0.0,0.0
100015364.0,0.0,0.0,0.0,0.0
100015365.0,0.0,0.0,0.0,0.0
100015366.0,0.0,0.0,0.0,0.0
100015367.0,0.0,0.0,0.0,1.0
100015368.0,0.0,0.0,0.0,1.0
100015369.0,0.0,0.0,0.0,1.0
100015370.0,0.0,0.0,0.0,1.0
100015371.0,0.0,0.0,0.0,1.0
100015372.0,0.0,0.0,0.0,1.0
100015373.0,0.0,0.0,0.0,1.0
100015374.0,0.0,0.0,0.0,1.0
100015375.0,1.0,0.0,0.0,1.0
100015376.0,1.0,0.0,0.0,1.0
100015377.0,1.0,0.0,0.0,1.0
100015378.0,1.0,0.0,0.0,1.0
100015379.0,1.0,0.0,0.0,1.0
100015380.0,1.0,0.0,0.0,1.0
100015382.0,1.0,0.0,0.0,1.0
100015383.0,1.0,0.0,0.0,1.0
100015384.0,1.0,0.0,0.0,1.0
100015385.0,1.0,0.0,0.0,1.0
100015386.0,1.0,0.0,0.0,1.0
100015387.0,0.5,0.0,0.0,0.0
100015390.0,1.0,0.0,0.0,0.0
100015391.0,1.0,0.0,0.0,0.0
100015392.0,1.0,0.0,0.0,0.0
100015393.0,1.0,0.0,0.0,0.0
100015394.0,1.0,0.0,0.0,0.0
100015395.0,1.0,0.0,0.0,0.0
100015396.0,0.5,0.0,0.0,2.0
100015397.0,0.5,0.0,0.0,2.0
100015398.0,0.5,0.0,0.0,2.0
100015399.0,0.5,0.0,0.0,2.0
100015403.0,0.5,0.0,0.0,2.0
100015404.0,0.5,0.0,0.0,2.0
100015405.0,0.5,0.0,0.0,2.0
100015406.0,0.5,0.0,0.0,2.0
100015407.0,0.5,0.0,0.0,2.0
100015408.0,0.5,0.0,0.0,2.0
100015409.0,0.5,0.0,0.0,2.0
100015410.0,0.5,0.0,0.0,2.0
100015411.0,0.5,0.0,0.0,2.0
100015412.0,0.5,0.0,0.0,0.0
100015413.0,0.5,0.0,0.0,0.0
100015414.0,0.5,0.0,0.0,0.0
100015415.0,0.5,0.0,0.0,0.0
100015416.0,0.5,0.0,0.0,0.0
100015417.0,0.5,0.0,0.0,0.0
100015418.0,0.5,0.0,0.0,0.0
100015419.0,0.5,0.0,0.0,1.0
100015420.0,0.5,0.0,0.0,1.0
100015421.0,0.5,0.0,0.0,1.0
100015422.0,0.5,0.0,0.0,1.0
100015423.0,0.5,0.0,0.0,1.0
100015424.0,0.5,0.0,0.0,1.0
100015425.0,0.5,0.0,0.0,1.0
100015426.0,0.5,0.0,0.0,1.0
100015428.0,0.5,0.0,0.0,1.0
100015429.0,0.5,0.0,0.0,1.0
100015430.0,0.5,0.0,0.0,1.0
100015431.0,0.5,0.0,0.0,1.0
100015432.0,1.0,0.0,0.0,1.0
100015433.0,1.0,0.0,0.0,1.0
100015434.0,1.0,0.0,0.0,1.0
100015435.0,1.0,0.0,0.0,1.0
100015436.0,0.0,0.0,0.0,1.0
100015438.0,0.0,0.0,0.0,1.0
100015439.0,0.0,0.0,0.0,1.0
100015440.0,0.0,0.0,0.0,1.0
100015441.0,0.0,0.0,0.0,1.0
100015443.0,0.0,0.0,0.0,1.0
100015444.0,0.0,0.0,0.0,1.0
100015445.0,0.0,0.0,0.0,1.0
100015446.0,0.0,0.0,0.0,1.0
100015447.0,0.0,0.0,0.0,1.0
100015448.0,0.0,0.0,0.0,1.0
100015449.0,0.0,0.0,0.0,1.0
100015450.0,0.0,0.0,0.0,1.0
100015451.0,0.0,0.0,0.0,1.0
100015452.0,0.0,0.0,0.0,1.0
100015453.0,0.0,0.1,0.0,1.0
100015455.0,0.0,0.1,0.0,1.0
100015456.0,0.0,0.0,0.0,1.0
100015458.0,0.0,0.0,0.0,1.0
100015459.0,0.0,0.0,0.0,1.0
100015462.0,0.0,0.0,0.0,1.0
100015463.0,0.0,0.0,0.0,1.0
100015464.0,0.0,0.0,0.0,1.0
100015465.0,0.0,0.0,0.0,1.0
100015466.0,1.0,0.0,0.0,1.0
100015467.0,1.0,0.0,0.0,1.0
100015469.0,1.0,0.0,0.0,1.0
100015470.0,1.0,0.0,0.0,1.0
100015471.0,1.0,0.0,0.0,1.0
100015472.0,1.0,0.0,0.0,1.0
100015473.0,1.0,0.0,0.0,1.0
100015474.0,1.0,0.0,0.0,1.0
100015475.0,1.0,0.0,0.0,1.0
100015476.0,1.0,0.0,0.0,1.0
100015477.0,1.0,0.0,0.0,1.0
100015478.0,1.0,0.0,0.0,1.0
100015479.0,1.0,0.0,0.0,1.0
100015481.0,1.0,0.0,0.0,1.0
100015482.0,0.0,0.0,0.0,1.0
100015483.0,0.0,0.0,0.0,1.0
100015484.0,0.0,0.0,0.0,1.0
100015485.0,0.0,0.0,0.0,1.0
100015486.0,0.0,0.0,0.0,1.0
100015487.0,1.0,0.0,0.0,1.0
100015489.0,1.0,0.0,0.0,1.0
100015490.0,1.0,0.0,0.0,1.0
100015492.0,1.0,-0.1,0.0,1.0
100015493.0,0.0,0.0,0.0,1.0
100015495.0,0.0,0.0,0.0,1.0
100015496.0,0.0,0.0,0.0,1.0
100015497.0,0.0,0.0,0.0,1.0
100015499.0,0.0,0.0,0.0,1.0
100015500.0,0.0,0.0,0.0,1.0
100015502.0,0.0,0.0,0.0,1.0
100015503.0,0.0,0.0,0.0,1.0
100015504.0,1.0,0.0,0.0,1.0
100015505.0,1.0,0.0,0.0,1.0
100015507.0,0.0,0.0,0.0,1.0
100015507.0,0.0,0.0,0.0,1.0
100015509.0,0.0,0.0,0.0,1.0
100015510.0,0.0,0.0,0.0,1.0
100015511.0,0.0,0.0,0.0,1.0
100015512.0,0.0,0.0,0.0,1.0
100015513.0,1.0,0.0,0.0,1.0
100015514.0,1.0,0.0,0.0,1.0
100015515.0,1.0,0.0,0.0,1.0
100015516.0,1.0,0.0,0.0,1.0
100015517.0,1.0,0.0,0.0,1.0
100015518.0,1.0,0.0,0.0,1.0
100015520.0,1.0,0.0,0.0,1.0
100015521.0,1.0,0.1,0.0,1.0
100015522.0,0.0,0.1,0.0,1.0
100015523.0,0.0,0.0,0.0,1.0
100015524.0,0.0,0.0,0.0,1.0
100015526.0,0.0,0.0,0.0,1.0
100015527.0,1.0,0.0,0.0,1.0
100015528.0,1.0,0.0,0.0,1.0
100015529.0,1.0,0.0,0.0,1.0
100015530.0,1.0,0.0,0.0,1.0
100015532.0,1.0,0.0,0.0,1.0
100015533.0,1.0,0.0,0.0,1.0
100015534.0,1.0,0.0,0.0,1.0
100015535.0,1.0,0.0,0.0,1.0
100015536.0,0.0,0.0,0.0,0.0
100015537.0,0.0,0.0,0.0,0.0
100015538.0,0.0,0.1,0.0,0.0
100015539.0,0.0,0.1,0.0,0.0
100015540.0,0.0,0.1,0.0,0.0
100015541.0,0.0,0.2,0.0,0.0
100015542.0,0.0,0.3,0.0,2.0
100015543.0,0.0,0.3,0.0,2.0
100015544.0,0.0,0.0,0.0,2.0
100015545.0,0.0,0.0,0.0,2.0
100015548.0,0.0,0.0,0.0,2.0
100015549.0,0.0,0.0,0.0,2.0
100015550.0,0.0,0.0,0.0,2.0
100015551.0,0.0,0.0,0.0,2.0
100015552.0,0.0,0.0,0.0,2.0
100015554.0,0.0,0.0,0.0,2.0
100015553.0,0.0,0.0,0.0,2.0
100015555.0,0.0,0.0,0.0,2.0
100015556.0,0.0,0.0,0.0,2.0
100015557.0,0.0,0.0,0.0,2.0
100015558.0,0.0,0.0,0.0,2.0
100015559.0,0.0,0.0,0.0,2.0
100015560.0,0.0,0.0,0.0,0.0
100015562.0,0.0,0.0,0.0,0.0
100015563.0,0.0,-0.1,0.0,0.0
100015564.0,0.0,-0.1,0.0,0.0
100015565.0,0.0,-0.2,0.0,0.0
100015566.0,0.0,-0.2,0.0,0.0
100015567.0,0.0,0.0,0.0,1.0
100015568.0,0.0,0.0,0.0,1.0
100015570.0,0.0,0.0,0.0,1.0
100015571.0,0.0,0.0,0.0,1.0
100015572.0,0.0,0.0,0.0,1.0
100015573.0,0.0,0.0,0.0,1.0
100015575.0,0.0,-0.1,0.0,1.0
100015577.0,0.0,-0.1,0.0,1.0
100015578.0,0.0,-0.1,0.0,1.0
100015579.0,0.0,-0.1,0.0,1.0
100015580.0,1.0,0.0,0.0,1.0
